289;DAU2013;1I;0;23;1;14;11;-1;2013-12-14 16:58:14
290;DAU2013;2I;0;12;1;16;9;-1;2013-12-14 16:56:24
291;DAU2013;3I;0;29;1;16;9;-1;2013-12-14 17:01:09
292;DAU2013;4J;0;27;1;15;10;-1;2013-12-14 16:53:58
293;DAU2013;1C;0;4;0;-1;-1;-1;NULL
294;DAU2013;2C;0;9;1;17;8;-1;2013-12-14 17:01:07
295;DAU2013;3I;0;1;1;15;10;-1;2013-12-14 17:05:28
296;DAU2013;4J;0;29;1;15;10;-1;2013-12-14 17:03:36
297;DAU2013;1C;0;4;1;15;10;-1;2013-12-14 17:03:17
298;DAU2013;2C;0;18;1;11;14;-1;2013-12-14 17:05:51
299;DAU2013;3C;0;8;1;13;12;-1;2013-12-14 17:09:03
300;DAU2013;4C;0;9;1;14;11;-1;2013-12-14 17:11:05
301;DAU2013;1I;0;1;1;15;9;-1;2013-12-14 17:01:29
302;DAU2013;2I;0;29;1;15;10;-1;2013-12-14 17:08:13
303;DAU2013;3C;0;22;1;12;13;-1;2013-12-14 17:10:23
304;DAU2013;4C;0;8;1;15;10;-1;2013-12-14 17:12:33
305;DAU2013;1I;0;27;1;15;10;-1;2013-12-14 17:08:28
306;DAU2013;2I;0;14;1;13;12;-1;2013-12-14 17:12:36
307;DAU2013;3C;0;25;1;16;9;-1;2013-12-14 17:15:38
308;DAU2013;4I;0;11;1;13;12;-1;2013-12-14 17:17:15
309;DAU2013;1I;0;2;1;12;12;-1;2013-12-14 17:09:14
310;DAU2013;2I;0;29;1;11;14;-1;2013-12-14 17:12:36
311;DAU2013;3C;0;8;1;12;13;-1;2013-12-14 17:14:32
312;DAU2013;4C;0;3;1;7;18;-1;2013-12-14 17:16:11
313;DAU2013;1C;0;27;0;-1;-1;-1;NULL
314;DAU2013;2C;0;28;0;-1;-1;-1;NULL
315;DAU2013;3C;0;26;0;-1;-1;-1;NULL
316;DAU2013;4I;0;14;0;-1;-1;-1;NULL
317;DAU2013;1C;0;9;1;15;10;-1;2013-12-14 17:29:26
318;DAU2013;2C;0;15;1;9;16;-1;2013-12-14 17:31:08
319;DAU2013;3C;0;23;1;15;10;-1;2013-12-14 17:33:08
320;DAU2013;4C;0;5;1;15;10;-1;2013-12-14 17:36:11
321;DAU2013;1C;0;30;1;14;11;-1;2013-12-14 17:26:59
322;DAU2013;2C;0;24;1;14;11;-1;2013-12-14 17:29:41
323;DAU2013;3C;0;8;1;8;17;-1;2013-12-14 17:32:25
324;DAU2013;4C;0;7;1;16;9;-1;2013-12-14 17:34:25
325;DAU2013;1I;0;21;1;12;13;-1;2013-12-14 17:31:32
326;DAU2013;2I;0;26;1;13;12;-1;2013-12-14 17:28:34
327;DAU2013;3C;0;15;1;13;12;-1;2013-12-14 17:35:12
328;DAU2013;4C;0;9;1;11;14;-1;2013-12-14 17:37:50
329;DAU2013;1C;0;7;1;11;14;-1;2013-12-14 17:25:46
330;DAU2013;2C;0;15;1;12;13;-1;2013-12-14 17:27:32
331;DAU2013;3C;0;22;1;6;19;-1;2013-12-14 17:29:08
332;DAU2013;4C;0;9;1;14;11;-1;2013-12-14 17:30:37
333;DAU2013;1C;0;30;1;16;9;-1;2013-12-14 17:31:17
334;DAU2013;2C;0;9;1;17;8;-1;2013-12-14 17:29:46
335;DAU2013;3C;0;3;1;8;17;-1;2013-12-14 17:32:56
336;DAU2013;4J;0;22;1;13;12;-1;2013-12-14 17:28:01
337;DAU2013;1C;0;17;1;14;11;-1;2013-12-14 17:29:32
338;DAU2013;2C;0;27;0;-1;-1;-1;NULL
339;DAU2013;3C;0;8;0;-1;-1;-1;NULL
340;DAU2013;4J;0;24;0;-1;-1;-1;NULL
341;DAU2013;1C;0;19;1;14;11;-1;2013-12-14 17:35:40
342;DAU2013;2C;0;14;1;13;12;-1;2013-12-14 17:29:07
343;DAU2013;3C;0;26;1;13;12;-1;2013-12-14 17:41:13
344;DAU2013;4C;0;10;1;13;12;-1;2013-12-14 17:45:41
345;DAU2013;1C;0;21;1;16;9;-1;2013-12-14 17:37:54
346;DAU2013;2C;0;13;1;10;15;-1;2013-12-14 17:39:32
347;DAU2013;3C;0;1;1;13;12;-1;2013-12-14 17:27:27
348;DAU2013;4J;0;27;1;15;10;-1;2013-12-14 17:35:53
349;DAU2013;1C;0;22;1;15;10;-1;2013-12-14 17:33:29
350;DAU2013;2C;0;30;1;17;8;-1;2013-12-14 17:28:40
351;DAU2013;3I;0;7;1;12;13;-1;2013-12-14 17:35:49
352;DAU2013;4J;0;29;1;9;16;-1;2013-12-14 17:37:07
353;DAU2013;1I;0;10;1;13;12;-1;2013-12-14 17:37:26
354;DAU2013;2I;0;19;1;15;10;-1;2013-12-14 17:34:54
355;DAU2013;3C;0;6;0;-1;-1;-1;NULL
356;DAU2013;4C;0;7;0;-1;-1;-1;NULL
357;DAU2013;1C;0;18;1;9;16;-1;2013-12-14 17:40:43
358;DAU2013;2C;0;9;1;14;11;-1;2013-12-14 17:35:12
359;DAU2013;3I;0;15;1;15;10;-1;2013-12-14 17:45:09
360;DAU2013;4J;0;25;1;12;13;-1;2013-12-14 17:31:55
361;DAU2013;1C;0;16;1;17;8;-1;2013-12-14 17:33:06
362;DAU2013;2C;0;19;1;12;13;-1;2013-12-14 17:36:33
363;DAU2013;3C;0;29;1;13;12;-1;2013-12-14 17:31:10
364;DAU2013;4J;0;24;1;12;13;-1;2013-12-14 17:38:05
365;DAU2013;1C;0;19;1;12;10;-1;2013-12-14 17:40:33
366;DAU2013;2C;0;21;1;12;13;-1;2013-12-14 17:44:18
367;DAU2013;3I;0;26;1;12;13;-1;2013-12-14 17:48:34
368;DAU2013;4C;0;5;1;14;11;-1;2013-12-14 17:51:44
369;DAU2013;1C;0;14;1;8;17;-1;2013-12-14 18:02:00
370;DAU2013;2C;0;6;1;17;8;-1;2013-12-14 17:53:09
371;DAU2013;3I;0;26;1;14;11;-1;2013-12-14 17:48:39
372;DAU2013;4I;0;16;1;18;7;-1;2013-12-14 17:39:31
373;DAU2013;1C;0;22;1;14;11;-1;2013-12-14 17:34:37
374;DAU2013;2C;0;28;1;15;10;-1;2013-12-14 17:36:15
375;DAU2013;3I;0;13;1;12;13;-1;2013-12-14 17:37:50
376;DAU2013;4I;0;14;1;12;13;-1;2013-12-14 17:40:36
377;DAU2013;1I;0;22;0;-1;-1;-1;NULL
378;DAU2013;2I;0;24;0;-1;-1;-1;NULL
379;DAU2013;3C;0;1;0;-1;-1;-1;NULL
380;DAU2013;4J;0;21;0;-1;-1;-1;NULL
381;DAU2013;1I;0;13;1;14;11;-1;2013-12-14 17:36:32
382;DAU2013;2I;0;9;1;14;11;-1;2013-12-14 17:38:36
383;DAU2013;3I;0;2;1;8;17;-1;2013-12-14 17:40:33
384;DAU2013;4C;0;7;1;14;11;-1;2013-12-14 17:43:09
385;DAU2013;1I;0;15;1;13;12;-1;2013-12-14 17:36:22
386;DAU2013;2I;0;26;1;12;13;-1;2013-12-14 17:37:59
387;DAU2013;3I;0;28;1;13;12;-1;2013-12-14 17:39:54
388;DAU2013;4I;0;18;1;14;11;-1;2013-12-14 17:41:51
389;DAU2013;1C;0;23;0;-1;-1;-1;NULL
390;DAU2013;2C;0;14;0;-1;-1;-1;NULL
391;DAU2013;3I;0;6;0;-1;-1;-1;NULL
392;DAU2013;4J;0;25;0;-1;-1;-1;NULL
393;DAU2013;1I;0;28;1;11;14;-1;2013-12-14 17:42:50
